t,state,mode,x,y,z,vx,vy,vz,carrot_x,carrot_y,carrot_z,force,cmd,az,solve_ms
7.608487371006049,nav_to_wp,0,0.002653742441907525,1.0661962032318115,1.7995731830596924,0.03911370411515236,0.5699353814125061,-0.0009556757286190987,-3.146797277895018e-19,1.3661962032318116,1.8,0.3804616329221868,32745,0.22856551245875423,0.514836996444501
7.6287004170008,nav_to_wp,0,0.003433485282585025,1.0770926475524902,1.7995696067810059,0.04039455205202103,0.5711745619773865,-0.0009533148258924484,-3.1307278991737976e-19,1.3770926475524903,1.8,0.3804747742800182,32746,0.2289122501324048,0.5907209997531027
7.648688872999628,nav_to_wp,0,0.004228302743285894,1.088063359260559,1.7995661497116089,0.04122946783900261,0.5726678371429443,-0.000997675582766533,-3.114548995662702e-19,1.3880633592605591,1.8,0.38050921187041875,32749,0.22982089367859437,0.5545449967030436
7.667338301005657,nav_to_wp,0,0.005029874388128519,1.099118947982788,1.7995615005493164,0.041624631732702255,0.5744717121124268,-0.0010221684351563454,-3.098244920963178e-19,1.3991189479827881,1.8,0.3805328967956689,32751,0.23044582574324046,0.4352530013420619
7.687438402004773,nav_to_wp,0,0.005881154909729958,1.1109899282455444,1.7995563745498657,0.041618604212999344,0.5773098468780518,-0.0009918659925460815,-3.08073835900403e-19,1.4109899282455445,1.8,0.38052633283613024,32751,0.23027263419868582,0.47766300122020766
7.7073935530061135,nav_to_wp,0,0.006674949545413256,1.1223112344741821,1.7995535135269165,0.04112883284687996,0.5798013210296631,-0.0009645596146583557,-3.0640424211317427e-19,1.4223112344741822,1.8,0.3805168678807456,32750,0.23002289922811592,0.4421240009833127
7.727669674000936,nav_to_wp,0,0.0074458615854382515,1.1336798667907715,1.7995516061782837,0.040199339389801025,0.582211434841156,-0.0009354548528790474,-3.047276689773772e-19,1.4336798667907715,1.8,0.38050341966457807,32749,0.22966806502844328,0.5842989994562231
7.747883292002371,nav_to_wp,0,0.008168255910277367,1.1448267698287964,1.7995508909225464,0.038775667548179626,0.5832726359367371,-0.0009195525199174881,-3.0308379505653487e-19,1.4448267698287964,1.8,0.38049456286020106,32748,0.2294343762586024,0.5819899961352348
7.767375609000737,nav_to_wp,0,0.008854974061250687,1.1560513973236084,1.7995504140853882,0.03697529062628746,0.5844920873641968,-0.0009423680603504181,-3.0142845883023523e-19,1.4560513973236084,1.8,0.38050203106422525,32749,0.22963142649670765,0.4393720009829849
7.787273000001733,nav_to_wp,0,0.009482496418058872,1.1670722961425781,1.7995504140853882,0.0347563661634922,0.584498941898346,-0.001025620847940445,-2.9980316720520316e-19,1.4670722961425782,1.8,0.38053813600054637,32752,0.2305840633389522,0.4405759973451495
7.807369295005628,nav_to_wp,0,0.010063132271170616,1.1781727075576782,1.799550175666809,0.032248228788375854,0.5846913456916809,-0.0010786531493067741,-2.981661495713674e-19,1.4781727075576783,1.8,0.38055711725989916,32753,0.23108488812398775,0.4321039959904738
